,processor,amount,original_currency,target_currency,fx,transaction_status,transaction_cost,transaction_start_date,transaction_end_date,duration,transaction_revenue,pyr_id,pye_id,ppid,country,payee_satisfaction,payor_satisfaction,overall_satisfaction
4121,1,3592.17,484,484,0,1,1.94,2019-03-03T00:00:00Z,2019-04-13T12:00:00Z,41,0,288874382146,280267801410,284596322625,76,1,1,1
4122,1,4016.42,410,484,1,1,17.19,2019-03-03T00:00:00Z,2019-03-13T12:00:00Z,10,1,284596322882,280284447297,280301355843,76,1,1,1
4123,1,619.61,978,978,0,0,2.42,2019-03-03T00:00:00Z,2019-04-10T12:00:00Z,38,1,280284578371,280267669826,280267800899,840,0,1,0
4124,2,3503.43,484,978,1,1,49.54,2019-03-06T01:00:00Z,2019-03-12T12:00:00Z,6,1,280301224769,284579414339,288874447426,250,1,1,1
4125,1,4263.84,156,978,1,1,43.85,2019-03-07T15:00:00Z,2019-03-14T12:00:00Z,7,0,288857604930,284562768450,280284447297,840,1,0,0
4126,3,1836.39,978,484,1,1,2.64,2019-03-06T01:00:00Z,2019-03-12T12:00:00Z,6,1,288874381634,284596191810,284562702914,410,1,1,0
4127,2,713.69,356,978,1,1,69.44,2019-03-03T00:00:00Z,2019-04-10T12:00:00Z,38,0,284562768195,284562637122,284562702914,250,0,1,0
4128,1,2705.53,840,410,1,1,12.37,2019-03-02T19:00:00Z,2019-03-12T12:00:00Z,10,1,284562768194,284596191810,280284447298,276,1,1,1
4129,2,565.56,484,156,1,1,95.67,2019-03-06T01:00:00Z,2019-04-15T12:00:00Z,40,1,284562768706,280284447041,288891159105,484,0,0,0
4130,3,3473.52,410,410,0,1,98.95,2019-03-07T15:00:00Z,2019-03-15T12:00:00Z,8,1,288891224641,280267801410,280267669825,276,0,0,0
4131,2,1817.36,356,156,1,1,69.12,2019-03-03T12:00:00Z,2019-03-12T12:00:00Z,9,0,288874447169,280267800899,288857670465,276,1,0,0
4132,2,699.89,986,156,1,0,2.83,2019-03-03T00:00:00Z,2019-03-12T12:00:00Z,9,0,288874447171,288891290433,280284447298,250,1,1,1
4133,1,2448.78,840,356,1,0,39.49,2019-03-07T15:00:00Z,2019-03-10T12:00:00Z,3,1,288891224897,280284513091,280301290051,410,0,0,0
4134,2,2195.8,986,986,0,0,14.3,2019-03-02T19:00:00Z,2019-04-14T12:00:00Z,43,1,284579480129,284596323137,280267735875,276,0,1,1
4135,2,1600.83,484,356,1,1,66.07,2019-03-02T19:00:00Z,2019-03-13T12:00:00Z,11,1,284579545667,280267669826,280267669825,484,1,1,1
4136,2,3458.83,484,156,1,1,12.73,2019-03-03T00:00:00Z,2019-03-15T12:00:00Z,12,1,288891224897,280267670338,280301355842,250,1,0,0
4137,1,4326.12,410,410,0,0,18.68,2019-03-06T01:00:00Z,2019-03-14T12:00:00Z,8,1,288874382146,280284513089,288857670465,76,1,1,1
4138,1,2924.58,978,410,1,1,5.53,2019-03-02T19:00:00Z,2019-03-11T12:00:00Z,9,1,284579414850,284579545409,284579545411,840,1,1,1
4139,3,4134.01,484,986,1,1,65.16,2019-03-02T19:00:00Z,2019-03-11T12:00:00Z,9,1,288891158850,288857670211,280301290051,76,1,1,1
4140,3,246.39,356,978,1,1,94.1,2019-03-07T15:00:00Z,2019-03-12T12:00:00Z,5,0,288891224641,284596322882,284579545922,156,0,1,1
4141,1,4738.14,156,484,1,0,91.73,2019-03-02T19:00:00Z,2019-03-13T12:00:00Z,11,1,288874381634,280301224259,288857604674,250,0,1,1
4142,2,2993.14,356,410,1,1,64.35,2019-03-02T19:00:00Z,2019-03-14T12:00:00Z,12,1,280267670081,280284447042,280284578625,410,1,1,1
4143,3,2975.2,356,156,1,1,94.99,2019-03-06T01:00:00Z,2019-04-13T12:00:00Z,38,0,284596257601,284579480130,288857604674,76,0,0,1
4144,2,3268.56,840,410,1,1,17.39,2019-03-02T19:00:00Z,2019-03-14T12:00:00Z,12,0,280284578113,284579414339,284579480130,410,1,1,1
4145,3,2337.32,484,484,0,0,39.18,2019-03-03T00:00:00Z,2019-04-11T12:00:00Z,39,0,284579545665,280267670083,288874447426,156,0,1,1
4146,3,2689.41,156,840,1,1,64.69,2019-03-03T00:00:00Z,2019-04-11T12:00:00Z,39,1,280267670081,284579545409,280301289794,356,0,1,1
4147,3,2672.95,356,156,1,1,48.83,2019-03-03T12:00:00Z,2019-03-12T12:00:00Z,9,0,280301355585,288857670466,280284447297,840,1,1,1
4148,2,3348.5,356,484,1,1,89.02,2019-03-02T19:00:00Z,2019-03-15T12:00:00Z,13,0,288857604930,280301224771,288891224386,250,0,1,1
4149,1,902.94,484,410,1,0,14.18,2019-03-03T00:00:00Z,2019-03-15T12:00:00Z,12,0,280284512834,284596322882,288891289921,840,1,0,1
4150,2,3175.78,410,356,1,0,53.44,2019-03-07T15:00:00Z,2019-04-10T12:00:00Z,34,1,284579414595,280284578370,288857670209,840,0,1,1
4151,1,3144.26,840,840,0,0,11.9,2019-03-02T19:00:00Z,2019-04-10T12:00:00Z,39,0,280284578114,280301224257,288874447170,356,0,1,0
4152,1,2665.63,410,156,1,1,50.43,2019-03-07T15:00:00Z,2019-03-14T12:00:00Z,7,1,284579545665,284562702657,288891289921,76,1,0,1
4153,3,1263.3,156,840,1,0,7.11,2019-03-07T15:00:00Z,2019-03-13T12:00:00Z,6,1,280267670081,280284512835,280267670337,840,1,1,1
4154,1,1100.97,840,156,1,1,16.79,2019-03-03T12:00:00Z,2019-04-13T12:00:00Z,41,1,284596192067,288874447682,288857735745,840,1,1,1
4155,2,1571.25,156,840,1,1,24.14,2019-03-07T15:00:00Z,2019-04-10T12:00:00Z,34,1,288891224387,284579545409,288874447683,484,1,1,0
4156,2,4331.44,410,484,1,1,43.68,2019-03-06T01:00:00Z,2019-03-14T12:00:00Z,8,1,284579479873,280284578625,288891159105,76,1,0,1
4157,1,3702.68,978,986,1,1,15.18,2019-03-07T15:00:00Z,2019-03-12T12:00:00Z,5,0,288891290178,288874512706,280284578625,156,1,1,1
4158,3,3654.32,986,156,1,1,23.09,2019-03-07T15:00:00Z,2019-04-11T12:00:00Z,35,1,280301224259,284562637122,280301290049,250,1,1,1
4159,3,642.78,978,156,1,1,19.59,2019-03-03T12:00:00Z,2019-03-12T12:00:00Z,9,1,284579414850,280267801410,280301290051,156,1,1,1
4160,3,1773.84,986,156,1,1,51.44,2019-03-03T00:00:00Z,2019-03-12T12:00:00Z,9,1,280284578113,288891159106,288874447171,276,1,1,0
4161,1,1385.47,410,156,1,1,96.85,2019-03-06T01:00:00Z,2019-03-14T12:00:00Z,8,1,284579545667,280267801153,280267801411,276,0,0,1
4162,3,1789.01,156,986,1,1,66.71,2019-03-07T15:00:00Z,2019-03-14T12:00:00Z,7,0,280301224769,284562768194,280284447298,484,1,0,0
4163,2,1671.55,410,986,1,1,25.83,2019-03-02T19:00:00Z,2019-03-12T12:00:00Z,10,0,284579480129,280284513091,280284578625,484,1,1,1
4164,1,3191.18,156,986,1,1,69.63,2019-03-03T12:00:00Z,2019-03-13T12:00:00Z,10,1,284579545921,284562637121,284596322625,156,1,1,1
4165,1,152.47,986,986,0,1,71.23,2019-03-03T12:00:00Z,2019-03-15T12:00:00Z,12,0,284562703170,284562702657,280267735363,484,0,1,1
4166,1,4216.02,484,840,1,0,88.96,2019-03-03T00:00:00Z,2019-03-10T12:00:00Z,7,0,288874447681,280267670338,284562637633,76,0,1,0
4167,1,4571.76,978,986,1,1,40.42,2019-03-07T15:00:00Z,2019-03-14T12:00:00Z,7,0,280284578114,288857604418,288857670209,276,1,1,1
4168,3,387.32,978,410,1,1,2.79,2019-03-03T12:00:00Z,2019-04-11T12:00:00Z,39,1,280301355586,288857604418,280267735363,276,1,1,1
4169,2,1039.13,156,410,1,0,31.68,2019-03-07T15:00:00Z,2019-04-14T12:00:00Z,38,1,288891224641,284596191810,288857604929,156,0,0,0
4170,2,1867.87,840,356,1,1,64.43,2019-03-02T19:00:00Z,2019-04-15T12:00:00Z,44,0,288891224387,288874447170,288857735747,410,0,1,1
4171,3,4698.46,840,410,1,1,34.4,2019-03-07T15:00:00Z,2019-03-13T12:00:00Z,6,0,288857604930,284579414338,280301355843,410,1,1,0
4172,1,282.06,840,356,1,1,2.65,2019-03-03T00:00:00Z,2019-03-11T12:00:00Z,8,1,288874513219,288891159106,280284447298,484,1,1,1
4173,3,3108.3,484,356,1,0,88.38,2019-03-03T12:00:00Z,2019-03-12T12:00:00Z,9,1,280301355331,288874512707,288857670466,410,0,1,1
4174,3,4609.63,356,978,1,1,94.44,2019-03-03T12:00:00Z,2019-03-10T12:00:00Z,7,1,280284578113,284562702657,288874447171,76,0,1,1
4175,3,864.29,156,410,1,1,61.0,2019-03-07T15:00:00Z,2019-03-14T12:00:00Z,7,1,280284447042,288857604418,280301355843,484,1,1,1
4176,2,2526.58,356,978,1,1,4.4,2019-03-07T15:00:00Z,2019-03-14T12:00:00Z,7,1,280301355330,284562768195,284579480129,76,1,1,1
4177,1,1276.27,410,356,1,1,97.22,2019-03-02T19:00:00Z,2019-03-12T12:00:00Z,10,1,284562637633,288857604419,288891224386,276,0,1,1
4178,2,463.47,978,484,1,0,47.16,2019-03-03T00:00:00Z,2019-04-15T12:00:00Z,43,0,288891224899,284579545411,288891289921,484,0,0,0
4179,2,4733.93,156,156,0,1,27.28,2019-03-03T00:00:00Z,2019-03-13T12:00:00Z,10,0,288857669954,284596257091,288874447170,840,1,1,0
4180,2,4912.69,356,484,1,1,70.16,2019-03-03T12:00:00Z,2019-03-14T12:00:00Z,11,1,280267800899,284596191554,280267670337,484,0,0,0
4181,3,1951.43,410,156,1,1,59.88,2019-03-06T01:00:00Z,2019-04-10T12:00:00Z,35,1,280284447298,284562637121,288874447171,484,0,1,1
4182,2,2120.81,410,410,0,0,33.41,2019-03-07T15:00:00Z,2019-03-12T12:00:00Z,5,1,284596257601,284596323137,288874447683,250,0,1,0
4183,3,2358.75,156,840,1,1,35.04,2019-03-07T15:00:00Z,2019-03-13T12:00:00Z,6,0,284562703170,280284513090,280301224771,76,1,0,0
4184,2,1471.4,978,356,1,1,65.48,2019-03-06T01:00:00Z,2019-03-12T12:00:00Z,6,0,284562768706,280301224515,284596257603,156,1,0,0
4185,1,763.71,410,356,1,1,88.5,2019-03-07T15:00:00Z,2019-04-10T12:00:00Z,34,1,284579545667,284579479873,280301290051,250,0,1,1
4186,2,2078.03,986,986,0,1,2.36,2019-03-03T00:00:00Z,2019-03-15T12:00:00Z,12,1,284562768706,288874512962,284579480129,356,1,1,1
4187,3,2293.92,978,484,1,1,76.42,2019-03-06T01:00:00Z,2019-03-14T12:00:00Z,8,0,288857604930,280284512835,280284578627,840,0,1,0
4188,2,1918.79,986,484,1,1,26.04,2019-03-06T01:00:00Z,2019-03-14T12:00:00Z,8,1,280284513089,288891224897,280301224771,356,1,1,0
4189,3,3334.39,484,410,1,1,86.4,2019-03-02T19:00:00Z,2019-04-15T12:00:00Z,44,1,288857604930,280284513089,288874447426,410,0,0,1
4190,1,2361.08,484,410,1,1,81.52,2019-03-06T01:00:00Z,2019-03-10T12:00:00Z,4,1,288874381634,284596191554,288874382147,356,0,1,1
4191,2,3994.78,840,484,1,1,20.36,2019-03-03T00:00:00Z,2019-04-13T12:00:00Z,41,0,288874513219,284596191810,280284512578,356,1,1,1
4192,3,4927.18,986,840,1,0,8.37,2019-03-03T12:00:00Z,2019-03-14T12:00:00Z,11,1,284579545921,284579545409,288857670465,410,1,1,1
4193,3,1998.91,978,484,1,0,47.16,2019-03-07T15:00:00Z,2019-03-13T12:00:00Z,6,1,280301224259,280284578625,284562702914,156,0,0,0
4194,2,2677.39,356,986,1,1,94.7,2019-03-03T00:00:00Z,2019-03-12T12:00:00Z,9,1,288874381634,280301355841,288874447426,356,0,1,1
4195,1,4520.1,978,978,0,0,7.11,2019-03-07T15:00:00Z,2019-04-10T12:00:00Z,34,0,280284512577,280267801410,280267800899,484,0,0,0
4196,1,1674.79,840,978,1,1,49.9,2019-03-03T12:00:00Z,2019-03-11T12:00:00Z,8,0,288874447171,284596257091,280301224770,76,1,1,1
4197,3,4546.53,840,978,1,1,75.59,2019-03-03T00:00:00Z,2019-04-11T12:00:00Z,39,1,280284578625,284596323137,280284578627,410,0,1,1
4198,2,889.04,356,986,1,1,18.8,2019-03-06T01:00:00Z,2019-03-15T12:00:00Z,9,1,284562637378,280284447043,284579480130,410,1,1,1
4199,3,2707.05,840,978,1,1,60.6,2019-03-03T00:00:00Z,2019-04-10T12:00:00Z,38,1,284579414593,280284513090,288857604929,250,0,0,0
4200,1,3952.64,156,986,1,1,80.04,2019-03-03T00:00:00Z,2019-03-13T12:00:00Z,10,1,284579480129,288874447170,284579545411,410,0,1,1
4201,2,3069.72,978,986,1,1,36.15,2019-03-06T01:00:00Z,2019-03-15T12:00:00Z,9,0,284579480131,288874512706,280284578625,410,1,1,0
4202,2,1875.28,978,978,0,0,34.83,2019-03-07T15:00:00Z,2019-03-11T12:00:00Z,4,1,284562703171,284579414593,288857735747,840,0,0,1
4203,2,1392.92,986,840,1,1,98.91,2019-03-03T00:00:00Z,2019-03-12T12:00:00Z,9,0,280284578114,288874382145,284596257603,484,0,1,0
4204,3,373.15,356,484,1,1,98.07,2019-03-02T19:00:00Z,2019-03-14T12:00:00Z,12,1,288874512963,284579545411,288857735745,840,0,0,0
4205,1,4853.18,978,156,1,0,89.54,2019-03-06T01:00:00Z,2019-03-14T12:00:00Z,8,1,280284578113,280301224259,280284447297,356,0,1,0
4206,2,4746.87,410,986,1,1,72.53,2019-03-03T00:00:00Z,2019-04-14T12:00:00Z,42,1,280284578625,280284447554,280301289794,250,0,1,1
4207,2,4528.64,156,484,1,0,21.2,2019-03-06T01:00:00Z,2019-03-14T12:00:00Z,8,1,284562637378,280284512835,288857670209,156,1,1,1
4208,2,1907.47,978,156,1,0,19.41,2019-03-07T15:00:00Z,2019-03-15T12:00:00Z,8,1,284562768706,288891159362,284596322627,484,1,1,1
4209,3,3012.66,978,156,1,1,45.05,2019-03-06T01:00:00Z,2019-04-13T12:00:00Z,38,1,280284447555,280267801410,280267670337,76,0,1,1
4210,2,4254.48,840,410,1,0,26.37,2019-03-07T15:00:00Z,2019-04-10T12:00:00Z,34,1,280301355841,280267670082,288891224643,156,0,1,1
4211,2,509.12,410,986,1,1,64.99,2019-03-03T12:00:00Z,2019-04-13T12:00:00Z,41,1,280301224513,284596257091,288857735747,276,0,0,0
4212,3,1802.75,840,986,1,0,6.03,2019-03-02T19:00:00Z,2019-03-11T12:00:00Z,9,0,288874512963,288891158850,288857735747,250,1,1,1
4213,2,2206.26,986,156,1,1,8.53,2019-03-03T00:00:00Z,2019-03-12T12:00:00Z,9,1,284579545665,280284447043,280284512578,76,1,0,1
4214,1,3081.41,840,156,1,1,11.79,2019-03-06T01:00:00Z,2019-03-13T12:00:00Z,7,1,280284447299,284562768194,288857670466,484,1,1,1
4215,2,2337.86,978,156,1,0,66.5,2019-03-03T12:00:00Z,2019-03-15T12:00:00Z,12,0,284579545410,288874512963,288874447170,356,0,1,0
4216,2,4899.05,356,484,1,1,20.46,2019-03-07T15:00:00Z,2019-03-15T12:00:00Z,8,1,288874382146,288891158849,288874447170,156,1,1,1
4217,3,4516.27,484,978,1,1,62.64,2019-03-03T12:00:00Z,2019-04-13T12:00:00Z,41,1,284562702657,288874447171,284562637379,250,0,0,1
4218,2,3884.56,484,156,1,0,60.11,2019-03-03T12:00:00Z,2019-03-14T12:00:00Z,11,0,280284578371,280284447297,288857604674,250,0,1,0
4219,2,489.19,156,356,1,0,46.23,2019-03-03T12:00:00Z,2019-04-15T12:00:00Z,43,1,280267800897,288891224641,280284447043,410,0,0,1
4220,1,3699.0,484,410,1,0,79.71,2019-03-03T00:00:00Z,2019-04-14T12:00:00Z,42,1,288891224641,284579414593,288891289921,276,0,1,1
4221,3,3018.64,484,356,1,1,73.82,2019-03-03T12:00:00Z,2019-03-12T12:00:00Z,9,0,284579480129,288891159106,280284447298,484,0,1,0
4222,3,1807.87,840,356,1,1,8.5,2019-03-02T19:00:00Z,2019-03-15T12:00:00Z,13,1,288857604930,288857669953,280301224771,840,1,1,0
4223,3,244.1,986,484,1,1,40.99,2019-03-03T00:00:00Z,2019-03-14T12:00:00Z,11,1,284579545410,288891224386,284596322627,76,1,0,1
4224,2,1567.06,484,410,1,1,88.84,2019-03-02T19:00:00Z,2019-03-11T12:00:00Z,9,1,280301290307,288857604418,280284578627,840,0,0,0
4225,2,1497.12,986,156,1,0,72.94,2019-03-06T01:00:00Z,2019-03-14T12:00:00Z,8,1,284579479873,288891224641,288874447683,276,0,1,1
4226,2,1972.69,978,986,1,1,80.44,2019-03-02T19:00:00Z,2019-03-15T12:00:00Z,13,1,284562768194,280284447554,280284447298,484,0,1,0
4227,2,797.0,986,978,1,0,96.26,2019-03-06T01:00:00Z,2019-04-10T12:00:00Z,35,1,280301224769,284596257602,284596322627,76,0,0,0
4228,2,528.84,356,356,0,0,57.96,2019-03-07T15:00:00Z,2019-04-13T12:00:00Z,37,1,284596257347,284562702657,284596322625,156,0,1,1
4229,1,640.68,484,986,1,0,13.49,2019-03-07T15:00:00Z,2019-03-11T12:00:00Z,4,1,284579545667,284596191810,280301224771,410,1,1,1
4230,1,1049.72,840,156,1,1,70.68,2019-03-07T15:00:00Z,2019-03-13T12:00:00Z,6,0,288891224897,288891159106,284596322627,250,1,0,1
4231,2,4905.62,484,986,1,1,87.69,2019-03-06T01:00:00Z,2019-03-13T12:00:00Z,7,1,280284447555,284579545411,280267801153,250,0,1,0
4232,2,3515.43,484,484,0,1,30.67,2019-03-06T01:00:00Z,2019-04-14T12:00:00Z,39,1,280267801153,280284513090,288874447426,76,1,1,1
4233,1,1701.38,978,978,0,0,8.72,2019-03-03T12:00:00Z,2019-03-12T12:00:00Z,9,1,288891224897,284562768450,284596322625,156,1,1,0
4234,1,3880.91,484,986,1,1,55.77,2019-03-03T00:00:00Z,2019-04-11T12:00:00Z,39,1,284562702657,280301224257,280284447043,410,0,1,0
4235,2,4382.07,410,156,1,1,13.27,2019-03-07T15:00:00Z,2019-03-15T12:00:00Z,8,1,284579545665,284596323137,288891224897,356,1,1,1
4236,2,4504.58,356,156,1,1,37.76,2019-03-02T19:00:00Z,2019-03-14T12:00:00Z,12,1,284596192067,288857604418,288874447426,276,1,1,1
4237,2,3149.71,410,156,1,0,55.72,2019-03-02T19:00:00Z,2019-04-12T12:00:00Z,41,1,284562768707,280284578115,288891289921,410,0,0,1
4238,2,3633.54,978,840,1,1,99.17,2019-03-02T19:00:00Z,2019-03-12T12:00:00Z,10,1,288891224387,288891159362,288874447170,76,0,0,0
4239,1,2584.42,410,484,1,1,52.39,2019-03-07T15:00:00Z,2019-03-11T12:00:00Z,4,1,284579480129,288874447682,280267735875,410,1,1,1
4240,2,3241.39,356,356,0,1,67.99,2019-03-03T00:00:00Z,2019-03-14T12:00:00Z,11,1,284562768706,280267670338,280284447297,250,0,1,0
4241,3,3165.97,410,410,0,1,13.76,2019-03-07T15:00:00Z,2019-03-13T12:00:00Z,6,1,288874381891,280284513089,280267801411,276,1,1,1
4242,1,1827.57,484,356,1,1,84.26,2019-03-06T01:00:00Z,2019-03-11T12:00:00Z,5,1,280267801153,284562637121,280284578627,356,0,1,1
4243,2,1763.19,986,410,1,0,24.8,2019-03-07T15:00:00Z,2019-03-14T12:00:00Z,7,1,284596257601,288891158850,284562637379,484,0,1,1
4244,2,3789.84,410,484,1,0,86.44,2019-03-03T12:00:00Z,2019-03-11T12:00:00Z,8,0,280301355841,288857604675,288891224897,840,0,1,1
4245,1,734.49,978,484,1,1,92.42,2019-03-03T00:00:00Z,2019-03-13T12:00:00Z,10,1,280284578114,288891290433,288874382147,840,0,0,0
4246,3,2855.04,356,484,1,1,26.91,2019-03-03T12:00:00Z,2019-03-14T12:00:00Z,11,1,284562702657,288891159106,288874447426,410,1,1,1
4247,2,1135.37,978,484,1,1,21.8,2019-03-06T01:00:00Z,2019-04-14T12:00:00Z,39,1,280301224513,288874447171,280267801411,410,1,1,1
4248,3,4683.89,484,840,1,1,52.96,2019-03-06T01:00:00Z,2019-04-10T12:00:00Z,35,1,288874513219,288857670466,280284578627,410,0,1,1
4249,2,239.41,986,484,1,0,32.37,2019-03-07T15:00:00Z,2019-03-12T12:00:00Z,5,1,280284447555,284596191554,284596257603,410,0,1,1
4250,3,3796.45,840,840,0,0,77.93,2019-03-03T00:00:00Z,2019-03-11T12:00:00Z,8,1,288874447683,284579545409,280267735875,250,0,1,0
4251,1,4699.48,356,986,1,1,94.65,2019-03-06T01:00:00Z,2019-03-14T12:00:00Z,8,1,288874512962,280267670338,284562702914,840,0,1,1
4252,2,4258.8,840,978,1,0,90.43,2019-03-07T15:00:00Z,2019-04-10T12:00:00Z,34,0,280301355841,284579414338,288874447426,76,0,1,1
4253,3,2048.31,840,840,0,1,75.94,2019-03-07T15:00:00Z,2019-04-11T12:00:00Z,35,0,284596322626,284596322882,280301355843,410,0,1,0
4254,1,4022.06,978,840,1,0,21.02,2019-03-07T15:00:00Z,2019-03-12T12:00:00Z,5,1,280284447555,280284578625,288891224386,156,1,1,1
4255,3,418.54,484,840,1,0,84.29,2019-03-07T15:00:00Z,2019-03-12T12:00:00Z,5,1,280284578114,280284513090,280267801153,484,0,0,0
4256,3,2760.86,410,356,1,0,80.09,2019-03-07T15:00:00Z,2019-03-12T12:00:00Z,5,1,288874382146,288857669954,288874382147,276,0,1,1
4257,2,1154.77,484,484,0,1,86.07,2019-03-03T12:00:00Z,2019-03-12T12:00:00Z,9,1,280301355586,280284513090,288874447683,276,0,0,1
4258,1,2484.28,156,986,1,1,64.03,2019-03-03T00:00:00Z,2019-03-10T12:00:00Z,7,1,280284512577,280301355330,288857735745,276,1,1,1
4259,3,1252.27,484,840,1,1,76.4,2019-03-07T15:00:00Z,2019-03-15T12:00:00Z,8,1,284562702657,288857669954,280301289795,484,0,0,1
4260,2,2429.34,840,356,1,0,61.86,2019-03-02T19:00:00Z,2019-03-12T12:00:00Z,10,1,284579414593,284596191554,280301289795,250,0,1,0
4261,1,4948.55,986,978,1,1,54.61,2019-03-02T19:00:00Z,2019-04-11T12:00:00Z,40,0,284596192065,284562768195,288857670466,840,0,0,0
4262,1,4254.28,978,986,1,1,34.36,2019-03-02T19:00:00Z,2019-03-12T12:00:00Z,10,1,288874513219,288891159107,280284512578,410,1,1,1
4263,2,323.19,986,986,0,0,95.01,2019-03-03T00:00:00Z,2019-03-10T12:00:00Z,7,0,284579414593,280267800899,280301355842,250,0,1,0
4264,3,2048.22,978,986,1,1,65.03,2019-03-03T00:00:00Z,2019-04-13T12:00:00Z,41,0,280284578625,284596323137,288857670465,840,0,1,0
4265,3,3110.0,356,986,1,1,56.53,2019-03-03T00:00:00Z,2019-04-15T12:00:00Z,43,1,288891158850,284596323137,280284578627,840,0,0,1
4266,2,2373.76,840,484,1,1,37.85,2019-03-03T12:00:00Z,2019-03-10T12:00:00Z,7,1,280301355841,280267800899,288857604929,484,1,1,0
4267,2,1054.98,410,840,1,1,86.24,2019-03-07T15:00:00Z,2019-03-14T12:00:00Z,7,1,284596192066,288891159105,284596322625,156,0,1,1
4268,1,3012.25,356,410,1,1,74.06,2019-03-07T15:00:00Z,2019-04-12T12:00:00Z,36,1,288891224641,284562768194,288874382147,484,0,0,0
4269,2,3952.47,986,978,1,1,64.72,2019-03-02T19:00:00Z,2019-03-14T12:00:00Z,12,1,288874447169,288891159106,280301289794,840,1,1,0
4270,3,2373.25,840,978,1,1,92.16,2019-03-02T19:00:00Z,2019-03-13T12:00:00Z,11,1,284562768194,284579480130,280301224771,276,0,1,1
4271,1,3567.3,840,156,1,0,57.08,2019-03-03T00:00:00Z,2019-03-13T12:00:00Z,10,1,280267800899,284596323137,288874447170,156,0,1,0
4272,1,3005.78,356,484,1,1,93.1,2019-03-07T15:00:00Z,2019-03-14T12:00:00Z,7,1,288874447426,288891290433,288874447170,76,0,0,1
4273,1,1795.65,156,410,1,0,75.62,2019-03-03T12:00:00Z,2019-04-15T12:00:00Z,43,1,280284447041,288891224386,288874447171,356,0,1,1
4274,1,446.32,986,410,1,0,76.14,2019-03-03T00:00:00Z,2019-03-13T12:00:00Z,10,0,280301355331,284579414339,288857670466,76,0,1,0
4275,1,1954.16,978,410,1,1,45.01,2019-03-03T00:00:00Z,2019-04-15T12:00:00Z,43,1,280267670081,284562702659,280301355843,356,0,1,1
4276,2,2861.74,484,978,1,0,15.01,2019-03-06T01:00:00Z,2019-04-10T12:00:00Z,35,0,284596257602,280267801153,284596191554,484,0,1,1
4277,3,4602.99,840,156,1,1,43.41,2019-03-03T00:00:00Z,2019-04-15T12:00:00Z,43,1,284562702657,280267670082,284596322627,156,0,1,1
4278,1,3237.64,356,484,1,1,36.82,2019-03-06T01:00:00Z,2019-03-10T12:00:00Z,4,1,284579545665,280267669826,288857670466,250,1,1,1
4279,3,551.65,410,986,1,1,98.69,2019-03-06T01:00:00Z,2019-03-15T12:00:00Z,9,1,284579414850,280284447042,280284447298,76,0,0,0
4280,1,2387.31,356,410,1,0,28.29,2019-03-03T00:00:00Z,2019-03-12T12:00:00Z,9,0,284596192065,288874447171,280301355843,840,0,1,0
4281,2,3975.35,978,484,1,1,32.2,2019-03-06T01:00:00Z,2019-03-12T12:00:00Z,6,1,280301290307,288891159106,288891289921,276,1,1,0
4282,1,1438.36,356,840,1,1,86.05,2019-03-03T00:00:00Z,2019-03-10T12:00:00Z,7,0,288874447681,284562768194,280301290051,356,0,0,0
4283,3,4581.55,484,484,0,1,14.82,2019-03-03T12:00:00Z,2019-03-12T12:00:00Z,9,0,284579545410,284562768450,280267735875,484,1,0,0
4284,3,3454.8,986,156,1,1,26.66,2019-03-03T12:00:00Z,2019-03-12T12:00:00Z,9,1,288891224899,288891159106,288857670465,76,1,1,1
4285,2,4865.78,356,978,1,1,51.5,2019-03-06T01:00:00Z,2019-04-13T12:00:00Z,38,1,284562768194,284562768195,280267801411,276,0,1,1
4286,3,3357.51,484,986,1,1,30.0,2019-03-02T19:00:00Z,2019-04-10T12:00:00Z,39,0,280301355841,280267801410,284596257603,250,1,1,1
4287,2,868.55,356,484,1,1,96.89,2019-03-06T01:00:00Z,2019-04-11T12:00:00Z,36,1,284596322882,280284578115,280301289794,484,0,1,1
4288,1,2027.0,156,840,1,0,80.58,2019-03-02T19:00:00Z,2019-04-10T12:00:00Z,39,1,280284578626,280301289794,288857670466,356,0,1,1
4289,2,799.61,356,410,1,1,47.87,2019-03-03T12:00:00Z,2019-04-12T12:00:00Z,40,0,280267801153,280284513089,280301290049,156,0,0,1
4290,2,4848.18,986,986,0,1,50.51,2019-03-03T12:00:00Z,2019-03-10T12:00:00Z,7,0,280284578626,284579414339,280267801411,410,1,0,1
4291,3,2469.38,986,978,1,0,36.65,2019-03-07T15:00:00Z,2019-03-14T12:00:00Z,7,0,288874512962,284579414339,288857670209,840,0,0,0
4292,3,1516.26,156,484,1,1,1.78,2019-03-03T00:00:00Z,2019-03-13T12:00:00Z,10,1,280301355586,280267669826,288874447171,156,1,1,1
4293,1,825.56,840,840,0,1,3.79,2019-03-03T12:00:00Z,2019-03-11T12:00:00Z,8,1,280284578371,280267670338,284596257603,840,1,1,1
4294,2,379.14,484,484,0,0,12.04,2019-03-03T00:00:00Z,2019-03-13T12:00:00Z,10,1,284579545921,288891159106,280267801411,840,1,1,1
4295,1,394.52,978,986,1,1,69.43,2019-03-03T12:00:00Z,2019-04-15T12:00:00Z,43,1,284579545410,284579414593,280267669825,276,0,1,1
4296,1,2499.18,840,356,1,1,41.51,2019-03-02T19:00:00Z,2019-03-14T12:00:00Z,12,1,280284578371,284562637121,280267669825,76,1,0,1
